GuessSync E58 - "Guess the Train" - Image Attributions
100 real train/locomotive photos sourced from Wikimedia Commons / Wikipedia.
All images are Public Domain, CC0, CC BY, CC BY-SA, or similar free licenses. Files under
CC BY / CC BY-SA require crediting the author + license; the lines below satisfy that.
Generated 2026-07-11. Format:  slug | name | author | license | source
class55deltic | Class 55 Deltic | Terry Fougler | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:55006_at_Finsbury_Park_Depot_on_03_July_1977_(crop).jpg
shinkansen0 | Shinkansen 0 Series | ナダテ at Japanese Wikipedia (Nadate) | CC BY 3.0 | https://commons.wikimedia.org/wiki/File:Shinkansen_Series0_R67_JNRcolor.jpg
shinkansene5 | Shinkansen E5 | MaedaAkihiko | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Series-E5-U15_Yamabiko-50.jpg
tgvsudest | TGV Sud-Est | joost j. bakker from ijmuiden, the netherlands | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:TGV_Train_%C3%A0_Grande_Vitesse.jpg
velaro | Siemens Velaro | Nickteeuwen | CC BY 4.0 | https://commons.wikimedia.org/wiki/File:ICE3neo_db_driebergenzeist_20240719.jpg
class150sprinter | Class 150 | UK bus Image | CC0 | https://commons.wikimedia.org/wiki/File:ALT_156413.jpg
gp38 | EMD GP38-2 | Augy8400 | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:BNSF_2273_Lincoln,_NE_3-13-14.jpg
dash9 | GE Dash 9 | Tequask | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:BNSF_4839-4485_In_Oregon_(cropped).jpg
es44ac | GE ES44AC | Mark Levisay | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:D75_9372-1_(cropped).jpg
class90 | British Rail Class 90 | Andrewrabbott | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Freightliner_90047_at_Edinburgh_Waverley.jpg
khekt | Shinkansen 500 Series | Mitsuki-2368 | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:JRW-500-nozomi.jpg
e233 | JR E233 Series | Shokawasharyo | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:JRE_E233Series.jpg
etr500 | ETR 500 | Gisorr650 | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:ETR.500_Frecciarossa_nuova_livrea.jpg
duewag | Duewag Stadtbahn | Zarlok06 | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Duewag_GT8.jpg
class802 | Class 802 Azuma | Superalbs | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Great_Western_Railway_Class_802_(802010)_at_Par.jpg
talgo | Talgo 350 | Samson Ng . D201@EAL | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:S-102_Trainset.jpg
kihatsu | JNR KiHa Railcar | Abasaa | Public domain | https://commons.wikimedia.org/wiki/File:Kiha_82_Diesel_Railcar.JPG
italoagv | Italo AGV | Wiki05 | Public domain | https://commons.wikimedia.org/wiki/File:AGV_Innotrans_2008.JPG
flyingscotsman | Flying Scotsman | ARG_Flickr | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:Shropshire_Scotsman.jpg
mallard | Mallard | PTG Dudva | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Number_4468_Mallard_in_York.jpg
bigboy | Big Boy 4014 | Association of American Railroads (railroad trade association)/photo by Union Pacific Railroad. | Public domain | https://commons.wikimedia.org/wiki/File:Union_Pacific_Big_Boy_4000_1941.JPG
rocket | Stephenson's Rocket | BWard 1997 | CC BY 3.0 | https://commons.wikimedia.org/wiki/File:Stephenson%27s_Rocket_Replica_National_Railway_Museum.jpg
cityoftruro | City of Truro | Ashley Dace | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:GWR_3440_City_of_Truro_-_geograph.org.uk_-_1479746.jpg
eveningstar | Evening Star | Tony Hisgett from Birmingham, UK | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:Evening_Star_(5441415938).jpg
tornado60163 | Tornado (60163) | Alan Wilson from Stilton, Peterborough, Cambs, UK | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:LNER_Class_A1_4-6-2_No60163_%27Tornado%27_(29903372180).jpg
gwrking | GWR King Class | The Basingstoker | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:6024_King_Edward_I_at_The_Didcot_Railway_Centre_in_June_1994.jpg
castleclass | GWR Castle Class | BWard 1997 | CC BY 3.0 | https://commons.wikimedia.org/wiki/File:GWR_4079_Pendennis_Castle_Didcot_Railway_Centre_4th_March_2023.jpg
dukeofgloucester | Duke of Gloucester | Hugh Llewelyn | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:Hugh_llewelyn_71000_(5363551073).jpg
olivermore | LMS Coronation Class | Agence de presse Meurisse | Public domain | https://commons.wikimedia.org/wiki/File:Coronation_scot_BNF.jpg
challenger | Union Pacific Challenger | born1945 | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:Union_Pacific_Steam_Locomotive_3814_fetter_challenger.jpg
gs4 | SP GS-4 Daylight | Sam Churchill | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:4449_Steam_train_IMG_3355b.jpg
lnera4 | LNER Class A4 | Ben Brooksbank | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:Up_Capitals_Limited_express_on_the_ECML_at_Wymondley,_south_of_Hitchin_2282866.jpg
jubilee | LMS Jubilee Class | jimd2007 | CC BY 2.0 | https://commons.wikimedia.org/wiki/File:LMS_Jubilee_class_steam_locomotive_5690_Leander.jpg
kriegslok | DRB Class 52 Kriegslok | Total number of my uploaded files: 1111 | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:52_4867_HEF_Hafenbahn_Frankfurt_21092008.JPG
br01 | DRG Class 01 | Eva K. / Eva K. | CC BY-SA 2.5 | https://commons.wikimedia.org/wiki/File:01118_Koenigstein.jpg
shay | Shay Geared Locomotive | Gordon Leggett | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:2003-05-16_Cass_RR_Shay_Engine,_Cass,_WV_USA.jpg
garratt | Beyer-Garratt | 1930's Railway Circle (members Frank Garrison, Frank Holland, Bill Schutz and others) | Public domain | https://commons.wikimedia.org/wiki/File:Class_GE_2269_(2-8-2%2B2-8-2).jpg
class9f | BR Standard Class 9F | ETH Zurich (Ans_05373-0343.tif) | CC0 | https://commons.wikimedia.org/wiki/File:Ans_05373-0343.tif
gg1prr | PRR K4s | Ad Meskens | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:PRR_3750.JPG
milwaukeehiawatha | Milwaukee Road Hiawatha | Turner-Richards Studio, Tacoma, photographer | Public domain | https://commons.wikimedia.org/wiki/File:Olympian_Hiawatha_streamliner_2_1947.JPG
ganz | Ganz Motor Coach | The STB | CC BY-SA 4.0 | https://commons.wikimedia.org/wiki/File:Bifurcaci%C3%B3_Riera_Blanca_1.jpg
crampton | Crampton Locomotive | Calips | CC BY-SA 3.0 | https://commons.wikimedia.org/wiki/File:Locomotive_Crampton_80_02.JPG
dewitt | DeWitt Clinton | Terry Robinson | CC BY-SA 2.0 | https://commons.wikimedia.org/wiki/File:1831_DeWitt_Clinton_locomotive_at_the_Henry_Ford_Museum_-_October_2015.jpg
